date,datetime,cash_type,card,money,coffee_name
26-11-2024 00:00,45622.46261,card,ANON-0000-0000-0947,35.76,Cocoa
26-11-2024 00:00,45622.66938,card,ANON-0000-0000-0948,35.76,Latte
04-12-2024 00:00,45630.36841,card,ANON-0000-0000-0977,35.76,Latte
04-12-2024 00:00,45630.36962,card,ANON-0000-0000-0978,35.76,Latte
04-12-2024 00:00,45630.43736,card,ANON-0000-0000-0783,35.76,Hot Chocolate
14-12-2024 00:00,45640.48747,card,ANON-0000-0000-0664,35.76,Cappuccino
14-12-2024 00:00,45640.55566,card,ANON-0000-0000-1008,35.76,Latte
14-12-2024 00:00,45640.67396,card,ANON-0000-0000-0612,35.76,Cocoa
15-12-2024 00:00,45641.46487,card,ANON-0000-0000-0570,35.76,Latte
15-12-2024 00:00,45641.46558,card,ANON-0000-0000-0570,35.76,Cocoa
15-12-2024 00:00,45641.74867,card,ANON-0000-0000-0798,35.76,Hot Chocolate
16-12-2024 00:00,45642.32799,card,ANON-0000-0000-0570,35.76,Latte
07-01-2025 00:00,45664.94026,card,ANON-0000-0000-1081,35.76,Cocoa
16-12-2024 00:00,45642.3659,card,ANON-0000-0000-0714,35.76,Cocoa
16-12-2024 00:00,45642.54783,card,ANON-0000-0000-0886,35.76,Latte
16-12-2024 00:00,45642.59257,card,ANON-0000-0000-0896,35.76,Hot Chocolate
16-12-2024 00:00,45642.76605,card,ANON-0000-0000-0012,35.76,Latte
25-11-2024 00:00,45621.53659,card,ANON-0000-0000-0943,35.76,Latte
25-11-2024 00:00,45621.5354,card,ANON-0000-0000-0942,35.76,Latte
25-11-2024 00:00,45621.32944,card,ANON-0000-0000-0941,35.76,Latte
25-11-2024 00:00,45621.3259,card,ANON-0000-0000-0696,35.76,Cappuccino
03-12-2024 00:00,45629.8687,card,ANON-0000-0000-0975,35.76,Cocoa
03-12-2024 00:00,45629.89811,card,ANON-0000-0000-0685,35.76,Latte
03-12-2024 00:00,45629.89876,card,ANON-0000-0000-0685,35.76,Cappuccino
03-12-2024 00:00,45629.89952,card,ANON-0000-0000-0685,35.76,Hot Chocolate
26-11-2024 00:00,45622.82459,card,ANON-0000-0000-0951,35.76,Cocoa
03-12-2024 00:00,45629.93174,card,ANON-0000-0000-0206,35.76,Cappuccino
26-11-2024 00:00,45622.67015,card,ANON-0000-0000-0949,35.76,Latte
26-11-2024 00:00,45622.46331,card,ANON-0000-0000-0947,35.76,Cocoa
21-11-2024 00:00,45617.52333,card,ANON-0000-0000-0906,35.76,Latte
21-11-2024 00:00,45617.5415,card,ANON-0000-0000-0903,35.76,Cocoa
21-11-2024 00:00,45617.54222,card,ANON-0000-0000-0932,35.76,Cocoa
02-12-2024 00:00,45628.75037,card,ANON-0000-0000-0972,35.76,Cappuccino
21-11-2024 00:00,45617.67655,card,ANON-0000-0000-0906,35.76,Latte
22-11-2024 00:00,45618.32681,card,ANON-0000-0000-0906,35.76,Latte
22-11-2024 00:00,45618.41924,card,ANON-0000-0000-0696,35.76,Cappuccino
22-11-2024 00:00,45618.4601,card,ANON-0000-0000-0936,35.76,Latte
22-11-2024 00:00,45618.47531,card,ANON-0000-0000-0937,35.76,Cocoa
22-11-2024 00:00,45618.68964,card,ANON-0000-0000-0938,35.76,Hot Chocolate
22-11-2024 00:00,45618.69016,card,ANON-0000-0000-0938,35.76,Latte
23-11-2024 00:00,45619.42032,card,ANON-0000-0000-0683,35.76,Latte
23-11-2024 00:00,45619.46041,card,ANON-0000-0000-0172,35.76,Cappuccino
23-11-2024 00:00,45619.48712,card,ANON-0000-0000-0494,35.76,Hot Chocolate
23-11-2024 00:00,45619.94241,card,ANON-0000-0000-0940,35.76,Latte
24-11-2024 00:00,45620.34523,card,ANON-0000-0000-0570,35.76,Latte
21-11-2024 00:00,45617.7924,card,ANON-0000-0000-0935,35.76,Hot Chocolate
15-01-2025 00:00,45672.65134,card,ANON-0000-0000-0634,35.76,Latte
22-12-2024 00:00,45648.8165,card,ANON-0000-0000-1032,35.76,Hot Chocolate
15-01-2025 00:00,45672.75431,card,ANON-0000-0000-1105,35.76,Latte
30-12-2024 00:00,45656.57893,card,ANON-0000-0000-1059,35.76,Hot Chocolate
30-12-2024 00:00,45656.63385,card,ANON-0000-0000-0920,35.76,Latte
30-12-2024 00:00,45656.69219,card,ANON-0000-0000-0886,35.76,Cappuccino
31-12-2024 00:00,45657.40058,card,ANON-0000-0000-1034,35.76,Cappuccino
31-12-2024 00:00,45657.40658,card,ANON-0000-0000-1061,35.76,Cocoa
31-12-2024 00:00,45657.46633,card,ANON-0000-0000-0195,35.76,Cappuccino
31-12-2024 00:00,45657.67175,card,ANON-0000-0000-1063,35.76,Cappuccino
31-12-2024 00:00,45657.71548,card,ANON-0000-0000-0525,35.76,Latte
31-12-2024 00:00,45657.73042,card,ANON-0000-0000-1065,35.76,Cappuccino
31-12-2024 00:00,45657.79682,card,ANON-0000-0000-1066,35.76,Latte
31-12-2024 00:00,45657.79767,card,ANON-0000-0000-1066,35.76,Hot Chocolate
02-01-2025 00:00,45659.56227,card,ANON-0000-0000-1067,35.76,Cocoa
02-01-2025 00:00,45659.56295,card,ANON-0000-0000-1067,35.76,Cocoa
02-01-2025 00:00,45659.69097,card,ANON-0000-0000-0877,35.76,Hot Chocolate
02-01-2025 00:00,45659.73831,card,ANON-0000-0000-0525,35.76,Cappuccino
03-01-2025 00:00,45660.92603,card,ANON-0000-0000-0620,35.76,Cappuccino
03-01-2025 00:00,45660.93155,card,ANON-0000-0000-0690,35.76,Latte
04-01-2025 00:00,45661.56945,card,ANON-0000-0000-1074,35.76,Cappuccino
04-01-2025 00:00,45661.66636,card,ANON-0000-0000-0877,35.76,Cocoa
04-01-2025 00:00,45661.67651,card,ANON-0000-0000-1034,35.76,Cappuccino
04-01-2025 00:00,45661.67791,card,ANON-0000-0000-1034,35.76,Cappuccino
28-12-2024 00:00,45654.59029,card,ANON-0000-0000-1052,35.76,Cappuccino
04-01-2025 00:00,45661.93299,card,ANON-0000-0000-1000,35.76,Latte
28-12-2024 00:00,45654.45281,card,ANON-0000-0000-0570,35.76,Latte
27-12-2024 00:00,45653.71672,card,ANON-0000-0000-1050,35.76,Latte
30-12-2024 00:00,45656.57814,card,ANON-0000-0000-1059,35.76,Latte
21-12-2024 00:00,45647.64849,card,ANON-0000-0000-0507,35.76,Latte
29-12-2024 00:00,45655.88703,card,ANON-0000-0000-0729,35.76,Latte
28-12-2024 00:00,45654.92433,card,ANON-0000-0000-1054,35.76,Cappuccino
29-10-2024 00:00,45594.82723,card,ANON-0000-0000-0507,35.76,Hot Chocolate
30-10-2024 00:00,45595.43967,card,ANON-0000-0000-0838,35.76,Latte
29-10-2024 00:00,45594.67886,card,ANON-0000-0000-0225,35.76,Cocoa
01-11-2024 00:00,45597.45475,card,ANON-0000-0000-0612,35.76,Latte
01-11-2024 00:00,45597.52938,card,ANON-0000-0000-0012,35.76,Cocoa
05-11-2024 00:00,45601.32606,card,ANON-0000-0000-0696,35.76,Cocoa
04-11-2024 00:00,45600.61482,card,ANON-0000-0000-0012,35.76,Cocoa
04-11-2024 00:00,45600.61433,card,ANON-0000-0000-0012,35.76,Cocoa
04-11-2024 00:00,45600.35941,card,ANON-0000-0000-0276,35.76,Latte
04-11-2024 00:00,45600.32195,card,ANON-0000-0000-0696,35.76,Latte
03-11-2024 00:00,45599.85156,card,ANON-0000-0000-0225,35.76,Cocoa
01-11-2024 00:00,45597.52878,card,ANON-0000-0000-0012,35.76,Cocoa
03-11-2024 00:00,45599.67828,card,ANON-0000-0000-0622,35.76,Hot Chocolate
03-11-2024 00:00,45599.55445,card,ANON-0000-0000-0228,35.76,Cocoa
03-11-2024 00:00,45599.55129,card,ANON-0000-0000-0849,35.76,Latte
02-11-2024 00:00,45598.69242,card,ANON-0000-0000-0847,35.76,Latte
02-11-2024 00:00,45598.68469,card,ANON-0000-0000-0507,35.76,Latte
02-11-2024 00:00,45598.68352,card,ANON-0000-0000-0507,35.76,Hot Chocolate
02-11-2024 00:00,45598.43456,card,ANON-0000-0000-0828,35.76,Cocoa
03-11-2024 00:00,45599.67729,card,ANON-0000-0000-0622,35.76,Hot Chocolate
20-11-2024 00:00,45616.69086,card,ANON-0000-0000-0906,35.76,Latte
20-12-2024 00:00,45646.4255,card,ANON-0000-0000-1022,35.76,Cappuccino
20-11-2024 00:00,45616.74363,card,ANON-0000-0000-0931,35.76,Hot Chocolate
28-12-2024 00:00,45654.59256,card,ANON-0000-0000-1053,35.76,Hot Chocolate
28-12-2024 00:00,45654.72477,card,ANON-0000-0000-0507,35.76,Latte
29-12-2024 00:00,45655.85132,card,ANON-0000-0000-1058,35.76,Hot Chocolate
21-12-2024 00:00,45647.66536,card,ANON-0000-0000-1027,35.76,Latte
21-12-2024 00:00,45647.74129,card,ANON-0000-0000-1020,35.76,Cocoa
21-12-2024 00:00,45647.75182,card,ANON-0000-0000-1028,35.76,Hot Chocolate
16-01-2025 00:00,45673.6911,card,ANON-0000-0000-0406,35.76,Latte
16-01-2025 00:00,45673.76108,card,ANON-0000-0000-1097,35.76,Cappuccino
16-01-2025 00:00,45673.88611,card,ANON-0000-0000-1045,35.76,Hot Chocolate
16-01-2025 00:00,45673.8868,card,ANON-0000-0000-1045,35.76,Hot Chocolate
17-01-2025 00:00,45674.31828,card,ANON-0000-0000-1108,35.76,Cocoa
17-01-2025 00:00,45674.35163,card,ANON-0000-0000-1109,35.76,Latte
17-01-2025 00:00,45674.35264,card,ANON-0000-0000-1109,35.76,Cappuccino
17-01-2025 00:00,45674.59785,card,ANON-0000-0000-1110,35.76,Cocoa
17-01-2025 00:00,45674.59864,card,ANON-0000-0000-1110,35.76,Cocoa
17-01-2025 00:00,45674.73554,card,ANON-0000-0000-0906,35.76,Hot Chocolate
17-01-2025 00:00,45674.8905,card,ANON-0000-0000-0877,35.76,Hot Chocolate
18-01-2025 00:00,45675.69005,card,ANON-0000-0000-0507,35.76,Hot Chocolate
18-01-2025 00:00,45675.69114,card,ANON-0000-0000-0507,35.76,Latte
18-01-2025 00:00,45675.692,card,ANON-0000-0000-0507,35.76,Hot Chocolate
20-01-2025 00:00,45677.83902,card,ANON-0000-0000-1113,35.76,Hot Chocolate
20-01-2025 00:00,45677.85168,card,ANON-0000-0000-1114,35.76,Cappuccino
20-01-2025 00:00,45677.85242,card,ANON-0000-0000-1114,35.76,Cappuccino
20-01-2025 00:00,45677.88455,card,ANON-0000-0000-1115,35.76,Latte
21-01-2025 00:00,45678.33685,card,ANON-0000-0000-1010,35.76,Cocoa
21-01-2025 00:00,45678.7726,card,ANON-0000-0000-1117,35.76,Hot Chocolate
21-01-2025 00:00,45678.78766,card,ANON-0000-0000-0333,35.76,Latte
21-01-2025 00:00,45678.78907,card,ANON-0000-0000-0333,35.76,Latte
22-01-2025 00:00,45679.78471,card,ANON-0000-0000-1119,35.76,Cocoa
22-01-2025 00:00,45679.79957,card,ANON-0000-0000-1051,35.76,Cappuccino
15-01-2025 00:00,45672.82725,card,ANON-0000-0000-1097,35.76,Latte
16-01-2025 00:00,45673.63633,card,ANON-0000-0000-1106,35.76,Latte
16-01-2025 00:00,45673.39789,card,ANON-0000-0000-0886,35.76,Latte
15-01-2025 00:00,45672.90364,card,ANON-0000-0000-0731,35.76,Cappuccino
07-01-2025 00:00,45664.93941,card,ANON-0000-0000-1081,35.76,Cocoa
21-12-2024 00:00,45647.91584,card,ANON-0000-0000-1031,35.76,Latte
22-12-2024 00:00,45648.44648,card,ANON-0000-0000-0333,35.76,Cappuccino
22-12-2024 00:00,45648.78871,card,ANON-0000-0000-0206,35.76,Cappuccino
17-12-2024 00:00,45643.36982,card,ANON-0000-0000-1013,35.76,Cappuccino
22-12-2024 00:00,45648.81701,card,ANON-0000-0000-1032,35.76,Hot Chocolate
22-12-2024 00:00,45648.85181,card,ANON-0000-0000-0636,35.76,Hot Chocolate
22-12-2024 00:00,45648.91341,card,ANON-0000-0000-1033,35.76,Cocoa
23-12-2024 00:00,45649.48327,card,ANON-0000-0000-0570,35.76,Cappuccino
23-12-2024 00:00,45649.58717,card,ANON-0000-0000-1035,35.76,Latte
23-12-2024 00:00,45649.67697,card,ANON-0000-0000-0906,35.76,Latte
23-12-2024 00:00,45649.72408,card,ANON-0000-0000-1037,35.76,Latte
24-12-2024 00:00,45650.67266,card,ANON-0000-0000-1039,35.76,Hot Chocolate
15-01-2025 00:00,45672.70516,card,ANON-0000-0000-1104,35.76,Latte
24-12-2024 00:00,45650.79903,card,ANON-0000-0000-1039,35.76,Hot Chocolate
24-12-2024 00:00,45650.81669,card,ANON-0000-0000-0097,35.76,Cappuccino
25-12-2024 00:00,45651.44719,card,ANON-0000-0000-1041,35.76,Latte
25-12-2024 00:00,45651.44794,card,ANON-0000-0000-1041,35.76,Latte
25-12-2024 00:00,45651.83519,card,ANON-0000-0000-0097,35.76,Cappuccino
25-12-2024 00:00,45651.88808,card,ANON-0000-0000-1045,35.76,Cocoa
25-12-2024 00:00,45651.88868,card,ANON-0000-0000-1045,35.76,Cocoa
25-12-2024 00:00,45651.91493,card,ANON-0000-0000-1046,35.76,Latte
25-12-2024 00:00,45651.95212,card,ANON-0000-0000-0154,35.76,Cappuccino
26-12-2024 00:00,45652.55044,card,ANON-0000-0000-1047,35.76,Cappuccino
27-12-2024 00:00,45653.95455,card,ANON-0000-0000-0701,35.76,Cocoa
05-01-2025 00:00,45662.45348,card,ANON-0000-0000-1077,35.76,Latte
07-01-2025 00:00,45664.56184,card,ANON-0000-0000-1080,35.76,Cappuccino
24-12-2024 00:00,45650.79973,card,ANON-0000-0000-1040,35.76,Latte
17-12-2024 00:00,45643.68306,card,ANON-0000-0000-1014,35.76,Cocoa
14-10-2024 00:00,45579.44391,card,ANON-0000-0000-0440,35.76,Latte
17-12-2024 00:00,45643.78816,card,ANON-0000-0000-0907,35.76,Cocoa
18-10-2024 00:00,45583.61962,card,ANON-0000-0000-0781,35.76,Cappuccino
18-10-2024 00:00,45583.6188,card,ANON-0000-0000-0781,35.76,Latte
18-10-2024 00:00,45583.49651,card,ANON-0000-0000-0780,35.76,Cappuccino
18-10-2024 00:00,45583.41343,card,ANON-0000-0000-0780,35.76,Cappuccino
18-10-2024 00:00,45583.3987,card,ANON-0000-0000-0003,35.76,Cocoa
18-10-2024 00:00,45583.3977,card,ANON-0000-0000-0003,35.76,Cocoa
29-09-2024 00:00,45564.45212,card,ANON-0000-0000-0172,35.76,Cappuccino
18-10-2024 00:00,45583.36318,card,ANON-0000-0000-0054,35.76,Cocoa
29-09-2024 00:00,45564.53768,card,ANON-0000-0000-0602,35.76,Latte
18-10-2024 00:00,45583.36249,card,ANON-0000-0000-0012,35.76,Cocoa
17-10-2024 00:00,45582.9087,card,ANON-0000-0000-0779,35.76,Latte
17-10-2024 00:00,45582.90788,card,ANON-0000-0000-0779,35.76,Latte
17-10-2024 00:00,45582.90709,card,ANON-0000-0000-0779,35.76,Latte
29-09-2024 00:00,45564.45145,card,ANON-0000-0000-0172,35.76,Cappuccino
01-10-2024 00:00,45566.7661,card,ANON-0000-0000-0702,35.76,Latte
17-10-2024 00:00,45582.82167,card,ANON-0000-0000-0507,35.76,Latte
17-10-2024 00:00,45582.71493,card,ANON-0000-0000-0258,35.76,Hot Chocolate
17-10-2024 00:00,45582.71421,card,ANON-0000-0000-0258,35.76,Cappuccino
17-10-2024 00:00,45582.70108,card,ANON-0000-0000-0777,35.76,Hot Chocolate
17-10-2024 00:00,45582.70042,card,ANON-0000-0000-0777,35.76,Hot Chocolate
28-09-2024 00:00,45563.93001,card,ANON-0000-0000-0687,35.76,Hot Chocolate
17-10-2024 00:00,45582.90966,card,ANON-0000-0000-0779,35.76,Hot Chocolate
29-09-2024 00:00,45564.53844,card,ANON-0000-0000-0688,35.76,Latte
18-10-2024 00:00,45583.67359,card,ANON-0000-0000-0782,35.76,Latte
18-10-2024 00:00,45583.74003,card,ANON-0000-0000-0783,35.76,Hot Chocolate
29-09-2024 00:00,45564.45304,card,ANON-0000-0000-0172,35.76,Cappuccino
20-10-2024 00:00,45585.7744,card,ANON-0000-0000-0012,35.76,Cocoa
01-10-2024 00:00,45566.67267,card,ANON-0000-0000-0637,35.76,Hot Chocolate
01-10-2024 00:00,45566.75586,card,ANON-0000-0000-0701,35.76,Latte
08-10-2024 00:00,45573.54513,card,ANON-0000-0000-0729,35.76,Latte
07-10-2024 00:00,45572.3788,card,ANON-0000-0000-0725,35.76,Cocoa
07-10-2024 00:00,45572.38193,card,ANON-0000-0000-0726,35.76,Latte
12-10-2024 00:00,45577.49462,card,ANON-0000-0000-0507,35.76,Latte
11-10-2024 00:00,45576.94267,card,ANON-0000-0000-0749,35.76,Hot Chocolate
11-10-2024 00:00,45576.94199,card,ANON-0000-0000-0749,35.76,Hot Chocolate
11-10-2024 00:00,45576.90877,card,ANON-0000-0000-0690,35.76,Latte
30-09-2024 00:00,45565.8141,card,ANON-0000-0000-0507,35.76,Latte
11-10-2024 00:00,45576.72652,card,ANON-0000-0000-0747,35.76,Hot Chocolate
11-10-2024 00:00,45576.71761,card,ANON-0000-0000-0746,35.76,Hot Chocolate
11-10-2024 00:00,45576.71675,card,ANON-0000-0000-0746,35.76,Latte
11-10-2024 00:00,45576.61816,card,ANON-0000-0000-0714,35.76,Cappuccino
07-10-2024 00:00,45572.7423,card,ANON-0000-0000-0494,35.76,Latte
11-10-2024 00:00,45576.60672,card,ANON-0000-0000-0745,35.76,Cocoa
07-10-2024 00:00,45572.88521,card,ANON-0000-0000-0636,35.76,Hot Chocolate
11-10-2024 00:00,45576.54516,card,ANON-0000-0000-0740,35.76,Latte
07-10-2024 00:00,45572.88565,card,ANON-0000-0000-0636,35.76,Hot Chocolate
07-10-2024 00:00,45572.90334,card,ANON-0000-0000-0598,35.76,Latte
08-10-2024 00:00,45573.34156,card,ANON-0000-0000-0703,35.76,Latte
08-10-2024 00:00,45573.43552,card,ANON-0000-0000-0683,35.76,Latte
08-10-2024 00:00,45573.47929,card,ANON-0000-0000-0726,35.76,Latte
08-10-2024 00:00,45573.54445,card,ANON-0000-0000-0729,35.76,Latte
15-10-2024 00:00,45580.92731,card,ANON-0000-0000-0690,35.76,Latte
16-10-2024 00:00,45581.35861,card,ANON-0000-0000-0696,35.76,Hot Chocolate
15-10-2024 00:00,45580.46762,card,ANON-0000-0000-0762,35.76,Hot Chocolate
29-09-2024 00:00,45564.52481,card,ANON-0000-0000-0683,35.76,Latte
20-10-2024 00:00,45585.7738,card,ANON-0000-0000-0012,35.76,Cocoa
20-10-2024 00:00,45585.72715,card,ANON-0000-0000-0507,35.76,Latte
20-10-2024 00:00,45585.69867,card,ANON-0000-0000-0788,35.76,Latte
17-10-2024 00:00,45582.44785,card,ANON-0000-0000-0313,35.76,Hot Chocolate
03-10-2024 00:00,45568.89518,card,ANON-0000-0000-0711,35.76,Cappuccino
02-10-2024 00:00,45567.4784,card,ANON-0000-0000-0705,35.76,Cappuccino
03-10-2024 00:00,45568.84311,card,ANON-0000-0000-0710,35.76,Hot Chocolate
16-10-2024 00:00,45581.69826,card,ANON-0000-0000-0770,35.76,Latte
28-09-2024 00:00,45563.70648,card,ANON-0000-0000-0683,35.76,Latte
17-10-2024 00:00,45582.33202,card,ANON-0000-0000-0570,35.76,Latte
17-10-2024 00:00,45582.43516,card,ANON-0000-0000-0510,35.76,Latte
28-09-2024 00:00,45563.8573,card,ANON-0000-0000-0445,35.76,Latte
02-10-2024 00:00,45567.92981,card,ANON-0000-0000-0637,35.76,Hot Chocolate
28-09-2024 00:00,45563.86014,card,ANON-0000-0000-0685,35.76,Latte
28-09-2024 00:00,45563.9282,card,ANON-0000-0000-0686,35.76,Cappuccino
16-10-2024 00:00,45581.88922,card,ANON-0000-0000-0772,35.76,Hot Chocolate
02-10-2024 00:00,45567.77161,card,ANON-0000-0000-0255,35.76,Hot Chocolate
01-10-2024 00:00,45566.76683,card,ANON-0000-0000-0702,35.76,Hot Chocolate
02-10-2024 00:00,45567.93033,card,ANON-0000-0000-0637,35.76,Hot Chocolate
02-10-2024 00:00,45567.93083,card,ANON-0000-0000-0707,35.76,Hot Chocolate
03-10-2024 00:00,45568.89653,card,ANON-0000-0000-0712,35.76,Hot Chocolate
01-10-2024 00:00,45566.83567,card,ANON-0000-0000-0585,35.76,Hot Chocolate
02-10-2024 00:00,45567.63452,card,ANON-0000-0000-0706,35.76,Cappuccino
17-10-2024 00:00,45582.69251,card,ANON-0000-0000-0702,35.76,Hot Chocolate
20-10-2024 00:00,45585.88712,card,ANON-0000-0000-0791,35.76,Cocoa
28-09-2024 00:00,45563.60124,card,ANON-0000-0000-0507,35.76,Latte
03-10-2024 00:00,45568.57472,card,ANON-0000-0000-0708,35.76,Cocoa
02-10-2024 00:00,45567.33147,card,ANON-0000-0000-0703,35.76,Latte
02-10-2024 00:00,45567.43196,card,ANON-0000-0000-0375,35.76,Latte
03-10-2024 00:00,45568.88966,card,ANON-0000-0000-0637,35.76,Hot Chocolate
03-10-2024 00:00,45568.89012,card,ANON-0000-0000-0637,35.76,Hot Chocolate
28-09-2024 00:00,45563.92881,card,ANON-0000-0000-0686,35.76,Cocoa
30-09-2024 00:00,45565.83286,card,ANON-0000-0000-0631,35.76,Latte
20-10-2024 00:00,45585.69803,card,ANON-0000-0000-0788,35.76,Latte
20-10-2024 00:00,45585.60331,card,ANON-0000-0000-0650,35.76,Hot Chocolate
20-10-2024 00:00,45585.47004,card,ANON-0000-0000-0787,35.76,Latte
20-10-2024 00:00,45585.36239,card,ANON-0000-0000-0570,35.76,Cocoa
20-10-2024 00:00,45585.36162,card,ANON-0000-0000-0570,35.76,Latte
19-10-2024 00:00,45584.94905,card,ANON-0000-0000-0786,35.76,Cappuccino
30-09-2024 00:00,45565.37506,card,ANON-0000-0000-0692,35.76,Hot Chocolate
19-10-2024 00:00,45584.90747,card,ANON-0000-0000-0690,35.76,Cocoa
19-10-2024 00:00,45584.67896,card,ANON-0000-0000-0696,35.76,Latte
19-10-2024 00:00,45584.66859,card,ANON-0000-0000-0494,35.76,Latte
19-10-2024 00:00,45584.66625,card,ANON-0000-0000-0507,35.76,Latte
11-10-2024 00:00,45576.37372,card,ANON-0000-0000-0743,35.76,Hot Chocolate
19-10-2024 00:00,45584.66453,card,ANON-0000-0000-0507,35.76,Hot Chocolate
19-10-2024 00:00,45584.55701,card,ANON-0000-0000-0019,35.76,Latte
18-10-2024 00:00,45583.91906,card,ANON-0000-0000-0690,35.76,Latte
01-10-2024 00:00,45566.3244,card,ANON-0000-0000-0696,35.76,Latte
29-09-2024 00:00,45564.93823,card,ANON-0000-0000-0690,35.76,Latte
18-10-2024 00:00,45583.88568,card,ANON-0000-0000-0012,35.76,Cocoa
29-09-2024 00:00,45564.7517,card,ANON-0000-0000-0689,35.76,Cappuccino
18-10-2024 00:00,45583.88519,card,ANON-0000-0000-0012,35.76,Cocoa
17-10-2024 00:00,45582.69386,card,ANON-0000-0000-0702,35.76,Latte
17-10-2024 00:00,45582.69326,card,ANON-0000-0000-0702,35.76,Hot Chocolate
09-10-2024 00:00,45574.7269,card,ANON-0000-0000-0658,35.76,Cappuccino
17-10-2024 00:00,45582.58154,card,ANON-0000-0000-0775,35.76,Latte
17-10-2024 00:00,45582.32432,card,ANON-0000-0000-0696,35.76,Latte
19-10-2024 00:00,45584.59066,card,ANON-0000-0000-0355,35.76,Cappuccino
08-10-2024 00:00,45573.61311,card,ANON-0000-0000-0507,35.76,Latte
09-10-2024 00:00,45574.32966,card,ANON-0000-0000-0570,35.76,Latte
09-10-2024 00:00,45574.86751,card,ANON-0000-0000-0737,35.76,Cappuccino
09-12-2024 00:00,45635.35603,card,ANON-0000-0000-0994,35.76,Cappuccino
09-12-2024 00:00,45635.89018,card,ANON-0000-0000-0996,35.76,Cocoa
10-12-2024 00:00,45636.76525,card,ANON-0000-0000-0938,35.76,Hot Chocolate
11-12-2024 00:00,45637.32623,card,ANON-0000-0000-0570,35.76,Latte
11-12-2024 00:00,45637.5091,card,ANON-0000-0000-0997,35.76,Hot Chocolate
11-12-2024 00:00,45637.7496,card,ANON-0000-0000-0999,35.76,Cocoa
11-12-2024 00:00,45637.87578,card,ANON-0000-0000-0690,35.76,Latte
11-12-2024 00:00,45637.8877,card,ANON-0000-0000-1000,35.76,Latte
12-12-2024 00:00,45638.8264,card,ANON-0000-0000-0922,35.76,Cocoa
12-12-2024 00:00,45638.82706,card,ANON-0000-0000-0922,35.76,Cocoa
13-12-2024 00:00,45639.53796,card,ANON-0000-0000-1003,35.76,Hot Chocolate
13-12-2024 00:00,45639.5847,card,ANON-0000-0000-1005,35.76,Hot Chocolate
13-12-2024 00:00,45639.68292,card,ANON-0000-0000-0494,35.76,Cocoa
08-12-2024 00:00,45634.86619,card,ANON-0000-0000-0097,35.76,Cappuccino
20-10-2024 00:00,45585.89236,card,ANON-0000-0000-0792,35.76,Latte
16-10-2024 00:00,45581.39295,card,ANON-0000-0000-0570,35.76,Latte
20-10-2024 00:00,45585.88493,card,ANON-0000-0000-0789,35.76,Hot Chocolate
06-10-2024 00:00,45571.50629,card,ANON-0000-0000-0665,35.76,Latte
06-10-2024 00:00,45571.50715,card,ANON-0000-0000-0665,35.76,Cappuccino
14-10-2024 00:00,45579.47489,card,ANON-0000-0000-0755,35.76,Cappuccino
29-10-2024 00:00,45594.82919,card,ANON-0000-0000-0507,35.76,Latte
14-10-2024 00:00,45579.44313,card,ANON-0000-0000-0440,35.76,Latte
06-10-2024 00:00,45571.57433,card,ANON-0000-0000-0717,35.76,Cappuccino
14-10-2024 00:00,45579.40966,card,ANON-0000-0000-0754,35.76,Cocoa
13-10-2024 00:00,45578.86325,card,ANON-0000-0000-0257,35.76,Cappuccino
08-12-2024 00:00,45634.72673,card,ANON-0000-0000-0206,35.76,Cappuccino
21-12-2024 00:00,45647.43014,card,ANON-0000-0000-1025,35.76,Cappuccino
08-12-2024 00:00,45634.44702,card,ANON-0000-0000-0787,35.76,Cappuccino
08-12-2024 00:00,45634.44628,card,ANON-0000-0000-0787,35.76,Latte
18-12-2024 00:00,45644.39616,card,ANON-0000-0000-1015,35.76,Latte
18-12-2024 00:00,45644.41877,card,ANON-0000-0000-1016,35.76,Latte
18-12-2024 00:00,45644.41948,card,ANON-0000-0000-1016,35.76,Cappuccino
19-12-2024 00:00,45645.42513,card,ANON-0000-0000-1017,35.76,Hot Chocolate
19-12-2024 00:00,45645.56871,card,ANON-0000-0000-1019,35.76,Hot Chocolate
19-12-2024 00:00,45645.79232,card,ANON-0000-0000-0206,35.76,Cappuccino
19-12-2024 00:00,45645.79908,card,ANON-0000-0000-0040,35.76,Cappuccino
19-12-2024 00:00,45645.82619,card,ANON-0000-0000-1020,35.76,Hot Chocolate
19-12-2024 00:00,45645.88069,card,ANON-0000-0000-1021,35.76,Latte
19-12-2024 00:00,45645.88143,card,ANON-0000-0000-1021,35.76,Cappuccino
20-12-2024 00:00,45646.7697,card,ANON-0000-0000-1024,35.76,Cappuccino
14-12-2024 00:00,45640.37715,card,ANON-0000-0000-1007,35.76,Cocoa
13-10-2024 00:00,45578.76596,card,ANON-0000-0000-0753,35.76,Cappuccino
13-12-2024 00:00,45639.89979,card,ANON-0000-0000-0748,35.76,Latte
13-12-2024 00:00,45639.80491,card,ANON-0000-0000-0876,35.76,Cappuccino
04-12-2024 00:00,45630.60688,card,ANON-0000-0000-0982,35.76,Hot Chocolate
05-12-2024 00:00,45631.48054,card,ANON-0000-0000-0579,35.76,Latte
05-12-2024 00:00,45631.60484,card,ANON-0000-0000-0985,35.76,Cappuccino
05-12-2024 00:00,45631.63981,card,ANON-0000-0000-0906,35.76,Latte
05-12-2024 00:00,45631.66817,card,ANON-0000-0000-0771,35.76,Latte
